index,parameter,value
629,K,2.2843643846171
630,K,2.0511027677364
631,K,2.2437071130038
632,K,2.14499784708924
633,K,1.99846007828875
634,K,2.11977695469527
635,K,2.11334973203529
636,K,1.76975086351162
637,K,2.04307193845251
638,K,2.10931390890257
639,K,2.48337225727779
640,K,2.33714912040048
641,K,2.29409950937726
642,K,2.30371071889873
643,K,2.10143412867416
644,K,2.52448806076638
645,K,1.84677814244835
646,K,2.37449243314453
647,K,2.50849705099703
648,K,2.07567644191706
649,K,2.13940037851048
650,K,2.26460037521918
651,K,2.18876691049357
652,K,1.90850336387668
653,K,2.55369929948903
654,K,2.08472548651944
655,K,1.97078433347814
656,K,1.87984386339119
657,K,2.52978562850876
658,K,2.2015872094599
659,K,2.04254987583149
660,K,1.98909035157614
661,K,2.12754243361771
662,K,2.47710964552629
663,K,2.34344741227196
664,K,1.95843901732106
665,K,2.0111044003001
666,K,1.87203081113077
667,K,2.18340385961203
668,K,2.15041944916904
669,K,1.90228851322489
670,K,2.0460599864086
671,K,2.02505121906242
672,K,2.08618999475622
673,K,2.46025955613943
674,K,2.27108799113976
675,K,2.06665219650777
676,K,2.16448606762737
677,K,2.04637183593004
678,K,1.68704755297375
679,K,2.58873423148052
680,K,2.12280511031465
681,K,1.77556480182379
682,K,2.11105505526748
683,K,2.30991957081013
684,K,1.93353220271218
685,K,1.99607867514852
686,K,2.59075408986069
687,K,2.06692419991343
688,K,2.29188794636687
689,K,2.28632966996636
690,K,2.71622449679166
691,K,2.45610913352014
692,K,2.45950816083807
693,K,2.08030685190234
694,K,2.31167828146164
695,K,2.16549003255721
696,K,2.53104912254433
697,K,2.58955974026817
698,K,2.04023524468872
699,K,2.00093997037571
700,K,2.30553568103358
701,K,2.1425745154788
702,K,2.19463052681145
703,K,2.28331029127798
704,K,2.41855102911609
705,K,2.52540122935681
706,K,2.3671389134619
707,K,2.3401485782642
708,K,1.97042950463029
709,K,2.43244166112217
710,K,2.26495071674517
711,K,2.55263342363169
712,K,2.51576197466331
713,K,1.92291337826429
714,K,2.14400825960496
715,K,2.19760626757535
716,K,1.99578023744783
717,K,2.11056411097372
718,K,2.15487674203971
719,K,2.037554705242
720,K,2.25360843608752
721,K,2.41591711978102
722,K,2.22416329487983
723,K,2.35848698795223
