index,parameter,value
731,K,2.05807023539805
732,K,2.1371530604143
733,K,2.12513740744073
734,K,2.25501383995202
735,K,1.76293796095107
736,K,1.94275899704105
737,K,1.75167073877544
738,K,2.20537095476324
739,K,2.16414841069173
740,K,2.02404600362789
741,K,1.33634145679121
742,K,2.24548100689037
743,K,2.34163554117271
744,K,1.78095674546547
745,K,2.37984657302373
746,K,1.77346338479826
747,K,2.05306659126331
748,K,1.7727165872039
749,K,1.52768281002785
750,K,2.2033787606698
751,K,2.41398665902384
752,K,2.34829403146285
753,K,2.63137161782733
754,K,2.1251801961822
755,K,2.38514756413344
756,K,2.25582059030163
757,K,2.1070970942681
758,K,1.84097207623686
759,K,1.72091548981403
760,K,1.96402541060582
761,K,2.17504518269173
762,K,2.14033738284141
763,K,1.90417773964412
764,K,1.8687077108498
765,K,2.17276052609378
766,K,1.57560687518878
767,K,1.70582882819465
768,K,1.84430725768358
769,K,2.12304222005887
770,K,2.57814447570271
771,K,2.2122628362085
772,K,1.88846502539655
773,K,2.17624335182857
774,K,1.7486152070685
775,K,1.9772898080154
776,K,2.58538120852525
777,K,2.53014933711378
778,K,2.08949204437593
779,K,1.91828550458969
780,K,2.26012236998213
781,K,2.02004262516686
782,K,1.96134008990727
783,K,2.08613538981781
784,K,1.50422908055293
785,K,2.48472947544844
786,K,1.78615774582436
787,K,1.98004477728567
788,K,1.51487528172531
789,K,2.10443296850409
790,K,1.59795702545505
791,K,1.7692203808911
792,K,2.32463090526591
793,K,1.70177854795771
794,K,2.02124385369849
795,K,1.65286359066419
796,K,2.37028773778661
797,K,2.27984321890865
798,K,2.35830194998478
799,K,1.92377697019777
800,K,2.00870712770527
801,K,2.22625978773762
802,K,2.13351328120133
803,K,1.73440424735697
804,K,1.98294394468904
805,K,1.9513552771584
806,K,2.1579073857915
807,K,1.55521790292182
808,K,1.86287716393401
809,K,1.87583600412044
810,K,1.55491943997922
811,K,2.15403799650919
812,K,2.49763498163799
813,K,1.53059438455867
814,K,2.09405424475417
815,K,1.47830189732347
816,K,1.79530404105184
817,K,1.86422834040655
818,K,2.45032130857309
819,K,1.54929486072582
820,K,2.05196068218832
821,K,1.77063855399796
822,K,2.22262940359931
823,K,1.79541000630922
824,K,2.00957930081926
825,K,1.68406001496811
826,K,1.76805569127786
827,K,1.88008741118195
828,K,2.06163510455168
829,K,2.1966492145349
830,K,1.84959736027876
831,K,1.62476290808236
832,K,1.63476216070685
833,K,1.84572522398712
834,K,1.77080305039168
835,K,1.91446625572459
836,K,1.93581618440201
837,K,2.04631204799524
838,K,2.0367013507977
839,K,1.96263998602053
840,K,2.08361127430275
841,K,2.16913619565453
842,K,1.99531893127202
843,K,2.17801893515346
844,K,2.22212211600474
845,K,1.89563088528973
846,K,2.06522523881662
847,K,2.01677276603873
848,K,1.62763606298845
849,K,2.03936625814386
850,K,1.8992248239094
851,K,2.1506307306785
852,K,1.95666080798135
853,K,2.16609590356544
854,K,1.94586495959117
855,K,2.2430280039085
856,K,2.10804512626615
857,K,1.80679662312424
858,K,2.3133232065156
859,K,2.30216847862142
860,K,2.29651552021192
861,K,1.93367484424199
862,K,1.75339658556746
863,K,1.51413388753081
864,K,2.00075658811298
865,K,2.44047448197793
866,K,2.17393692021937
867,K,1.90313699283143
868,K,1.88803188927255
869,K,1.606824989853
870,K,1.85622371460154
871,K,2.58483581266308
872,K,1.94218230098133
873,K,2.08221522601502
874,K,2.18181852341272
875,K,2.34600882236814
876,K,1.75366957559265
877,K,1.99568510463393
878,K,2.24323200599505
879,K,1.72776964678493
880,K,1.91634616694384
881,K,1.96188847269871
882,K,1.79250135427117
883,K,1.8081045811809
884,K,1.89838790210306
885,K,2.09742126201983
886,K,2.24254024785703
