index,parameter,value
882,K,1.81857944639711
883,K,2.16708428202246
884,K,2.30998882070534
885,K,1.99296346345723
886,K,2.51985746820349
887,K,2.24746507638714
888,K,2.41547434405087
889,K,1.8046515630435
890,K,1.86388636962888
891,K,2.21663346989683
892,K,2.12818189862494
893,K,2.01105156063559
894,K,2.66712089228411
895,K,1.84888177149472
896,K,2.08141229019544
897,K,1.90940775897283
898,K,2.11284564203845
899,K,2.3364260874619
900,K,1.99633035547068
901,K,2.16219017102119
902,K,1.85097114476507
903,K,2.22775023404765
904,K,2.38740387415085
905,K,2.02917639823233
906,K,2.49816534699972
907,K,1.80110113596961
908,K,1.90975518557831
909,K,1.77639676339881
910,K,2.23484913565708
911,K,2.07355422460522
912,K,2.47118766200203
913,K,2.25804115574891
914,K,2.10031933686482
915,K,2.03995351731252
916,K,1.82971711859471
917,K,2.10610605366148
918,K,2.0805959756605
919,K,1.78207504658024
920,K,1.92991983767699
921,K,2.4587789933859
922,K,1.84010184545634
923,K,1.82602953431479
924,K,1.93395879464659
925,K,2.35557107561481
926,K,2.14310529619808
927,K,2.38718475557571
928,K,2.63734562557611
929,K,2.04199618577596
930,K,2.02531803200127
931,K,1.86760802026975
932,K,2.37338408713909
933,K,1.96302742167954
934,K,2.07619084022225
935,K,1.89938706153042
936,K,2.01775221179072
937,K,2.06018092057515
938,K,2.15816580059241
939,K,2.08179877812726
940,K,2.20782140163196
941,K,2.21886739562165
942,K,2.42375849032856
943,K,2.28619618023767
944,K,1.99871239899156
945,K,2.24909431066639
946,K,1.96453416363114
947,K,1.99213598046895
948,K,1.8363572591117
949,K,1.7126015592649
950,K,2.1321379947984
951,K,1.93315293401776
952,K,2.12161515630552
953,K,2.03781269341599
954,K,1.75862877154523
955,K,2.25462295533715
956,K,2.30003987784858
957,K,1.85498176511613
958,K,1.87446713756479
959,K,1.83302758345781
960,K,1.85371757426255
961,K,2.02751236292575
962,K,1.91423599270647
963,K,2.52074181268104
964,K,1.89691373221028
965,K,2.27347962993315
966,K,1.94445923934371
967,K,1.67448470285008
968,K,2.27220113056531
969,K,1.89531187489535
970,K,2.33914051497075
971,K,2.20125464427278
972,K,1.62231383526257
973,K,2.15042330281093
974,K,2.38929314617836
975,K,1.8539419402323
976,K,2.21140205666173
977,K,2.34151853322152
978,K,2.41883073370623
979,K,2.18396028452902
980,K,2.27224604923407
981,K,2.24941266299255
982,K,2.11078766686451
983,K,1.97943081014003
984,K,2.15591707261662
985,K,2.11996573340076
986,K,1.91822484869253
987,K,2.00853158645379
988,K,2.2075030804455
989,K,2.36512724771135
990,K,2.47200762279357
991,K,2.02028516529421
992,K,2.10103540122019
993,K,2.21150298144613
994,K,2.30039531705315
995,K,1.94579116883564
996,K,2.76666606634653
997,K,2.32648024414017
998,K,1.96323126365909
999,K,2.54799875743978
1000,K,2.28785895583944
1001,K,1.99352343825742
1002,K,2.1740942566174
1003,K,2.10637036572478
1004,K,2.42583497827061
1005,K,2.39808953281167
1006,K,2.23093830629258
1007,K,2.03100563596766
1008,K,2.49401636239278
1009,K,2.19773328720881
1010,K,1.91750599140411
1011,K,2.28016046424917
1012,K,1.84878139100233
1013,K,2.24060044850114
1014,K,1.87297921923978
1015,K,2.3574816812291
1016,K,1.98061507209212
1017,K,1.97327834784034
1018,K,2.04839482732375
1019,K,2.47486736003994
1020,K,2.1551505836661
1021,K,2.24254383630407
1022,K,2.07958953835106
1023,K,1.88855932359017
1024,K,2.60841503842473
1025,K,2.18866745413007
1026,K,2.23816138741512
1027,K,1.87597593328442
1028,K,2.18903930347878
1029,K,2.25572482736695
1030,K,2.11802136623843
1031,K,2.11034551958392
1032,K,2.46773971615177
1033,K,2.13797961670075
1034,K,2.01746261903212
1035,K,2.15829391609589
1036,K,2.29934680837426
1037,K,2.19884556338871
1038,K,2.13549311135214
1039,K,2.07688948449265
1040,K,1.95679088002365
1041,K,2.16903303312692
1042,K,2.03951713347016
1043,K,2.52605422369617
1044,K,1.94511562092395
1045,K,2.32616050933413
1046,K,2.02696169713515
1047,K,2.25689034004443
1048,K,2.20748275767195
1049,K,2.06018589340613
1050,K,2.27151148541952
1051,K,1.84433652703676
1052,K,2.47943454682691
1053,K,2.0006815687434
1054,K,2.20470340404174
1055,K,2.21276578449191
1056,K,1.8557000629207
1057,K,1.90314418131077
1058,K,2.28440665662069
1059,K,2.2599644510538
1060,K,2.24577044779962
1061,K,1.82165507936208
1062,K,2.2461199641104
1063,K,2.38264060727974
1064,K,1.87140975888702
1065,K,2.13875237676002
1066,K,2.47546100875896
1067,K,1.78120348577841
1068,K,2.53958536741638
1069,K,2.49077797322537
1070,K,2.36790391313684
1071,K,1.7542167884572
1072,K,2.54463155683494
1073,K,2.11662583136053
1074,K,1.97126526969267
1075,K,1.75806440836461
1076,K,1.91501252634909
1077,K,2.62202428514721
1078,K,2.4438192558824
1079,K,2.18033266851574
1080,K,2.23297971283787
1081,K,2.14610759444677
1082,K,2.07846523315822
1083,K,1.83088847265135
1084,K,1.99333837106748
1085,K,1.74360109284111
1086,K,2.13972949837543
1087,K,1.8156479371695
1088,K,1.60123211515623
1089,K,2.23398286934335
1090,K,2.16115267846918
1091,K,1.84838743363243
1092,K,2.09466836026957
1093,K,2.19891079374333
1094,K,2.08427383808051
1095,K,2.22844994438834
1096,K,2.47907830274655
1097,K,2.23888238709763
1098,K,2.77170787332708
1099,K,2.10214619421924
1100,K,2.28205195771085
1101,K,1.85011004029688
1102,K,1.96458986172119
1103,K,2.20656363268808
1104,K,1.91284045571929
1105,K,2.06076766433218
1106,K,1.8155329232758
1107,K,2.33338712353799
1108,K,2.20322617536992
1109,K,1.89983065994289
1110,K,2.56833419012671
1111,K,2.63524281815934
1112,K,2.03367416783706
1113,K,2.11669674272238
1114,K,1.9436008138261
1115,K,1.97975747224466
1116,K,2.51671290788052
1117,K,2.28676588905826
1118,K,2.03048972266104
1119,K,1.87245287599149
1120,K,2.28491182424081
1121,K,2.217161068231
1122,K,2.03467193892917
1123,K,2.05682752858936
1124,K,2.43903068891774
1125,K,2.0893565712757
1126,K,2.23888123845709
1127,K,1.72289380750574
1128,K,2.08655854963723
1129,K,2.07514099111717
1130,K,2.12132670057849
1131,K,1.86756945301361
1132,K,2.16502260510649
1133,K,2.49048701025213
1134,K,2.22745276907057
1135,K,2.2919214282325
1136,K,2.04541021713845
1137,K,1.88222151403491
1138,K,2.66133770762044
1139,K,2.15834713013403
1140,K,1.91156342976121
1141,K,2.22448123337874
1142,K,1.70513805230972
1143,K,1.63053738517086
1144,K,2.69258604043176
1145,K,2.0249127301935
1146,K,2.19725567329516
1147,K,2.30987470698519
1148,K,1.99504437876496
1149,K,2.05698343295529
1150,K,2.39575382356787
1151,K,2.1703930133106
1152,K,1.794558890566
