index,parameter,value
1003,K,2.15487001866475
1004,K,1.72725106612043
1005,K,1.86679828405247
1006,K,2.08894876910313
1007,K,1.64230040490641
1008,K,1.78175738993482
1009,K,1.96309647542775
1010,K,1.89752231451946
1011,K,2.31993945965883
1012,K,2.02136068966967
1013,K,1.88588419396573
1014,K,2.09178423008655
1015,K,1.93053007382897
1016,K,1.96871688943977
1017,K,1.80834352633381
1018,K,1.72104810678339
1019,K,1.9865861937626
1020,K,1.84732109857493
1021,K,2.05181179215608
1022,K,1.75941308697529
1023,K,1.83729944587056
1024,K,2.05736779227317
1025,K,1.90197010759964
1026,K,1.99652305848908
1027,K,1.86264530189174
1028,K,1.80097872261964
1029,K,2.03459639550607
1030,K,1.79320671765524
1031,K,1.98739888039459
1032,K,2.05500552770728
1033,K,2.09050475096573
1034,K,2.06974343428644
1035,K,2.04174737805504
1036,K,1.94999253200646
1037,K,2.1548173589692
1038,K,1.91195652346796
1039,K,1.77500045737935
1040,K,1.95302250616541
1041,K,1.97418670997225
1042,K,2.11582331542025
1043,K,2.29888521648605
1044,K,1.91258518168863
1045,K,2.00586728178839
1046,K,1.88564334305608
1047,K,2.31744239549466
1048,K,1.60585042319665
1049,K,1.95398054921611
1050,K,2.26797749068918
1051,K,1.83998933649244
1052,K,1.83875391529162
1053,K,1.99476569860087
1054,K,2.08327059647005
1055,K,1.63671211165509
1056,K,1.84278835020017
1057,K,1.92077361345906
1058,K,1.72596395192927
1059,K,2.15039300766379
1060,K,2.11640370724962
1061,K,1.95772673742415
1062,K,1.87954460491631
1063,K,2.0122217573694
1064,K,1.90585160764287
1065,K,1.98207160930551
1066,K,2.19456334383437
1067,K,1.79434268561371
1068,K,1.99533002850865
1069,K,1.75709855737388
1070,K,1.91743891694827
1071,K,1.7631301547147
1072,K,1.79887102051633
1073,K,1.86190420215583
1074,K,2.09527884637156
1075,K,1.83491877308998
1076,K,2.0568294241905
1077,K,1.85652497911144
1078,K,1.8925036934441
1079,K,1.827849267954
1080,K,1.99567076932408
1081,K,1.79596077661425
1082,K,1.99834437062303
